/cdc1200/nacl/8800_160/0.0V/run048 n_frames=100
/cdc1200/nacl/8800_160/0.0V/run049 n_frames=100
/cdc1200/nacl/8800_160/0.0V/run050 n_frames=100
/cdc1200/nacl/8800_160/0.0V/run051 n_frames=100
/cdc1200/nacl/8800_160/0.0V/run052 n_frames=100
/cdc1200/nacl/8800_160/0.0V/run053 n_frames=100
/cdc1200/nacl/8800_160/0.0V/run054 n_frames=100
/cdc1200/nacl/8800_160/0.0V/run055 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run056 n_frames=245
/cdc1200/nacl/8800_160/0.0V/run057 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run058 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run059 n_frames=301
/cdc1200/nacl/8800_160/0.0V/run060 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run061 n_frames=52
/cdc1200/nacl/8800_160/0.0V/run062 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run063 n_frames=319
/cdc1200/nacl/8800_160/0.0V/run064 n_frames=318
/cdc1200/nacl/8800_160/0.0V/run065 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run066 n_frames=283
/cdc1200/nacl/8800_160/0.0V/run067 n_frames=305
/cdc1200/nacl/8800_160/0.0V/run068 n_frames=287
/cdc1200/nacl/8800_160/0.0V/run069 n_frames=307
/cdc1200/nacl/8800_160/0.0V/run070 n_frames=230
/cdc1200/nacl/8800_160/0.0V/run071 n_frames=77
/cdc1200/nacl/8800_160/0.0V/run072 n_frames=318
/cdc1200/nacl/8800_160/0.0V/run073 n_frames=312
/cdc1200/nacl/8800_160/0.0V/run074 n_frames=310
/cdc1200/nacl/8800_160/0.0V/run075 n_frames=311
/cdc1200/nacl/8800_160/0.0V/run076 n_frames=313
/cdc1200/nacl/8800_160/0.0V/run077 n_frames=306
/cdc1200/nacl/8800_160/0.0V/run078 n_frames=294
/cdc1200/nacl/8800_160/0.0V/run079 n_frames=318
/cdc1200/nacl/8800_160/0.0V/run080 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run081 n_frames=159
/cdc1200/nacl/8800_160/0.0V/run082 n_frames=206
/cdc1200/nacl/8800_160/0.0V/run083 n_frames=320
/cdc1200/nacl/8800_160/0.0V/run084 n_frames=320

/cdc1200/nacl/8800_160/1.0V/run000 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run001 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run002 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run003 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run004 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run005 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run006 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run007 n_frames=49
/cdc1200/nacl/8800_160/1.0V/run008 n_frames=50
/cdc1200/nacl/8800_160/1.0V/run009 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run010 n_frames=93
/cdc1200/nacl/8800_160/1.0V/run011 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run012 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run013 n_frames=3
/cdc1200/nacl/8800_160/1.0V/run014 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run015 n_frames=72
/cdc1200/nacl/8800_160/1.0V/run016 n_frames=39
/cdc1200/nacl/8800_160/1.0V/run017 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run018 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run019 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run020 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run021 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run022 n_frames=17
/cdc1200/nacl/8800_160/1.0V/run023 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run024 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run025 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run026 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run027 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run028 n_frames=66
/cdc1200/nacl/8800_160/1.0V/run029 n_frames=11
/cdc1200/nacl/8800_160/1.0V/run030 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run031 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run032 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run033 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run034 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run035 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run036 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run037 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run038 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run039 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run040 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run041 n_frames=38
/cdc1200/nacl/8800_160/1.0V/run042 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run043 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run044 n_frames=90
/cdc1200/nacl/8800_160/1.0V/run045 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run046 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run047 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run048 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run049 n_frames=100
/cdc1200/nacl/8800_160/1.0V/run050 n_frames=180
/cdc1200/nacl/8800_160/1.0V/run051 n_frames=144
/cdc1200/nacl/8800_160/1.0V/run052 n_frames=320
/cdc1200/nacl/8800_160/1.0V/run053 n_frames=320
/cdc1200/nacl/8800_160/1.0V/run054 n_frames=320
/cdc1200/nacl/8800_160/1.0V/run055 n_frames=307
/cdc1200/nacl/8800_160/1.0V/run056 n_frames=300
/cdc1200/nacl/8800_160/1.0V/run057 n_frames=102
/cdc1200/nacl/8800_160/1.0V/run058 n_frames=310
/cdc1200/nacl/8800_160/1.0V/run059 n_frames=310
/cdc1200/nacl/8800_160/1.0V/run060 n_frames=298
/cdc1200/nacl/8800_160/1.0V/run061 n_frames=307
/cdc1200/nacl/8800_160/1.0V/run062 n_frames=45
/cdc1200/nacl/8800_160/1.0V/run063 n_frames=10
/cdc1200/nacl/8800_160/1.0V/run064 n_frames=266
/cdc1200/nacl/8800_160/1.0V/run065 n_frames=80
/cdc1200/nacl/8800_160/1.0V/run066 n_frames=309
/cdc1200/nacl/8800_160/1.0V/run067 n_frames=307
/cdc1200/nacl/8800_160/1.0V/run068 n_frames=306
/cdc1200/nacl/8800_160/1.0V/run069 n_frames=310
/cdc1200/nacl/8800_160/1.0V/run070 n_frames=305
/cdc1200/nacl/8800_160/1.0V/run071 n_frames=97
/cdc1200/nacl/8800_160/1.0V/run072 n_frames=315
/cdc1200/nacl/8800_160/1.0V/run073 n_frames=304
/cdc1200/nacl/8800_160/1.0V/run074 n_frames=196
/cdc1200/nacl/8800_160/1.0V/run075 n_frames=308
/cdc1200/nacl/8800_160/1.0V/run076 n_frames=301
/cdc1200/nacl/8800_160/1.0V/run077 n_frames=302
/cdc1200/nacl/8800_160/1.0V/run078 n_frames=314
/cdc1200/nacl/8800_160/1.0V/run079 n_frames=320
/cdc1200/nacl/8800_160/1.0V/run080 n_frames=11
/cdc1200/nacl/8800_160/1.0V/run081 n_frames=320
/cdc1200/nacl/8800_160/1.0V/run082 n_frames=320
/cdc1200/nacl/8800_160/1.0V/run083 n_frames=287

/cdc1200/nacl/8800_80/0.0V/run000 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run001 n_frames=53
/cdc1200/nacl/8800_80/0.0V/run002 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run003 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run004 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run005 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run006 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run007 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run008 n_frames=53
/cdc1200/nacl/8800_80/0.0V/run009 n_frames=53
/cdc1200/nacl/8800_80/0.0V/run010 n_frames=50
/cdc1200/nacl/8800_80/0.0V/run011 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run012 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run013 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run014 n_frames=5
/cdc1200/nacl/8800_80/0.0V/run015 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run016 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run017 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run018 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run019 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run020 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run021 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run022 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run023 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run024 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run025 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run026 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run027 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run028 n_frames=16
/cdc1200/nacl/8800_80/0.0V/run029 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run030 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run031 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run032 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run033 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run034 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run035 n_frames=44
/cdc1200/nacl/8800_80/0.0V/run036 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run037 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run038 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run039 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run040 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run041 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run042 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run043 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run044 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run045 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run046 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run047 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run048 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run049 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run050 n_frames=100
/cdc1200/nacl/8800_80/0.0V/run051 n_frames=71
/cdc1200/nacl/8800_80/0.0V/run052 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run053 n_frames=56
/cdc1200/nacl/8800_80/0.0V/run054 n_frames=224
/cdc1200/nacl/8800_80/0.0V/run055 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run056 n_frames=99
/cdc1200/nacl/8800_80/0.0V/run057 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run058 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run059 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run060 n_frames=326
/cdc1200/nacl/8800_80/0.0V/run061 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run062 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run063 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run064 n_frames=283
/cdc1200/nacl/8800_80/0.0V/run065 n_frames=320
/cdc1200/nacl/8800_80/0.0V/run066 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run067 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run068 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run069 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run070 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run071 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run072 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run073 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run074 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run075 n_frames=60
/cdc1200/nacl/8800_80/0.0V/run076 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run077 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run078 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run079 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run080 n_frames=99
/cdc1200/nacl/8800_80/0.0V/run081 n_frames=183
/cdc1200/nacl/8800_80/0.0V/run082 n_frames=310
/cdc1200/nacl/8800_80/0.0V/run083 n_frames=196
/cdc1200/nacl/8800_80/0.0V/run084 n_frames=310

/cdc1200/nacl/8800_80/1.0V/run000 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run001 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run002 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run003 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run004 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run005 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run006 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run007 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run008 n_frames=50
/cdc1200/nacl/8800_80/1.0V/run009 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run010 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run011 n_frames=40
/cdc1200/nacl/8800_80/1.0V/run012 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run013 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run014 n_frames=57
/cdc1200/nacl/8800_80/1.0V/run015 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run016 n_frames=61
/cdc1200/nacl/8800_80/1.0V/run017 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run018 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run019 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run020 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run021 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run022 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run023 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run024 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run025 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run026 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run027 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run028 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run029 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run030 n_frames=4
/cdc1200/nacl/8800_80/1.0V/run031 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run032 n_frames=7
/cdc1200/nacl/8800_80/1.0V/run033 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run034 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run035 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run036 n_frames=98
/cdc1200/nacl/8800_80/1.0V/run037 n_frames=2
/cdc1200/nacl/8800_80/1.0V/run038 n_frames=43
/cdc1200/nacl/8800_80/1.0V/run039 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run040 n_frames=5
/cdc1200/nacl/8800_80/1.0V/run041 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run042 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run043 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run044 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run045 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run046 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run047 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run048 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run049 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run050 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run051 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run052 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run053 n_frames=100
/cdc1200/nacl/8800_80/1.0V/run054 n_frames=320
/cdc1200/nacl/8800_80/1.0V/run055 n_frames=320
/cdc1200/nacl/8800_80/1.0V/run056 n_frames=252
/cdc1200/nacl/8800_80/1.0V/run057 n_frames=154
/cdc1200/nacl/8800_80/1.0V/run058 n_frames=237
/cdc1200/nacl/8800_80/1.0V/run059 n_frames=205
/cdc1200/nacl/8800_80/1.0V/run060 n_frames=200
/cdc1200/nacl/8800_80/1.0V/run061 n_frames=300
/cdc1200/nacl/8800_80/1.0V/run062 n_frames=320
/cdc1200/nacl/8800_80/1.0V/run063 n_frames=320
/cdc1200/nacl/8800_80/1.0V/run064 n_frames=319
/cdc1200/nacl/8800_80/1.0V/run065 n_frames=316
/cdc1200/nacl/8800_80/1.0V/run066 n_frames=273
/cdc1200/nacl/8800_80/1.0V/run067 n_frames=156
/cdc1200/nacl/8800_80/1.0V/run068 n_frames=180
/cdc1200/nacl/8800_80/1.0V/run069 n_frames=97
/cdc1200/nacl/8800_80/1.0V/run070 n_frames=143
/cdc1200/nacl/8800_80/1.0V/run071 n_frames=316
/cdc1200/nacl/8800_80/1.0V/run072 n_frames=122
/cdc1200/nacl/8800_80/1.0V/run073 n_frames=320
/cdc1200/nacl/8800_80/1.0V/run074 n_frames=176
/cdc1200/nacl/8800_80/1.0V/run075 n_frames=79
/cdc1200/nacl/8800_80/1.0V/run076 n_frames=310
/cdc1200/nacl/8800_80/1.0V/run077 n_frames=308
/cdc1200/nacl/8800_80/1.0V/run078 n_frames=310
/cdc1200/nacl/8800_80/1.0V/run079 n_frames=103
/cdc1200/nacl/8800_80/1.0V/run080 n_frames=41
/cdc1200/nacl/8800_80/1.0V/run081 n_frames=308
/cdc1200/nacl/8800_80/1.0V/run082 n_frames=310
/cdc1200/nacl/8800_80/1.0V/run083 n_frames=131
/cdc1200/nacl/8800_80/1.0V/run084 n_frames=310
/cdc1200/nacl/8800_80/1.0V/run085 n_frames=310
/cdc1200/nacl/8800_80/1.0V/run086 n_frames=73
/cdc1200/nacl/8800_80/1.0V/run087 n_frames=310
/cdc1200/nacl/8800_80/1.0V/run088 n_frames=277
/cdc1200/nacl/8800_80/1.0V/run089 n_frames=98

/cdc800/nacl/7615_139/0.0V/run000 n_frames=50
/cdc800/nacl/7615_139/0.0V/run001 n_frames=54
/cdc800/nacl/7615_139/0.0V/run002 n_frames=50
/cdc800/nacl/7615_139/0.0V/run003 n_frames=31
/cdc800/nacl/7615_139/0.0V/run004 n_frames=50
/cdc800/nacl/7615_139/0.0V/run005 n_frames=50
/cdc800/nacl/7615_139/0.0V/run006 n_frames=12
/cdc800/nacl/7615_139/0.0V/run007 n_frames=50
/cdc800/nacl/7615_139/0.0V/run008 n_frames=50
/cdc800/nacl/7615_139/0.0V/run009 n_frames=50
/cdc800/nacl/7615_139/0.0V/run010 n_frames=50
/cdc800/nacl/7615_139/0.0V/run011 n_frames=50
/cdc800/nacl/7615_139/0.0V/run012 n_frames=50
/cdc800/nacl/7615_139/0.0V/run013 n_frames=50
/cdc800/nacl/7615_139/0.0V/run014 n_frames=100
/cdc800/nacl/7615_139/0.0V/run015 n_frames=100
/cdc800/nacl/7615_139/0.0V/run016 n_frames=100
/cdc800/nacl/7615_139/0.0V/run017 n_frames=64
/cdc800/nacl/7615_139/0.0V/run018 n_frames=63
/cdc800/nacl/7615_139/0.0V/run019 n_frames=100
/cdc800/nacl/7615_139/0.0V/run020 n_frames=94
/cdc800/nacl/7615_139/0.0V/run021 n_frames=100
/cdc800/nacl/7615_139/0.0V/run022 n_frames=100
/cdc800/nacl/7615_139/0.0V/run023 n_frames=100
/cdc800/nacl/7615_139/0.0V/run024 n_frames=100
/cdc800/nacl/7615_139/0.0V/run025 n_frames=100
/cdc800/nacl/7615_139/0.0V/run026 n_frames=100
/cdc800/nacl/7615_139/0.0V/run027 n_frames=15
/cdc800/nacl/7615_139/0.0V/run028 n_frames=100
/cdc800/nacl/7615_139/0.0V/run029 n_frames=28
/cdc800/nacl/7615_139/0.0V/run030 n_frames=100
/cdc800/nacl/7615_139/0.0V/run031 n_frames=100
/cdc800/nacl/7615_139/0.0V/run032 n_frames=100
/cdc800/nacl/7615_139/0.0V/run033 n_frames=5
/cdc800/nacl/7615_139/0.0V/run034 n_frames=100
/cdc800/nacl/7615_139/0.0V/run035 n_frames=97
/cdc800/nacl/7615_139/0.0V/run036 n_frames=100
/cdc800/nacl/7615_139/0.0V/run037 n_frames=100
/cdc800/nacl/7615_139/0.0V/run038 n_frames=55
/cdc800/nacl/7615_139/0.0V/run039 n_frames=100
/cdc800/nacl/7615_139/0.0V/run040 n_frames=100
/cdc800/nacl/7615_139/0.0V/run041 n_frames=100
/cdc800/nacl/7615_139/0.0V/run042 n_frames=100
/cdc800/nacl/7615_139/0.0V/run043 n_frames=100
/cdc800/nacl/7615_139/0.0V/run044 n_frames=100
/cdc800/nacl/7615_139/0.0V/run045 n_frames=100
/cdc800/nacl/7615_139/0.0V/run046 n_frames=100
/cdc800/nacl/7615_139/0.0V/run047 n_frames=100
/cdc800/nacl/7615_139/0.0V/run048 n_frames=100
/cdc800/nacl/7615_139/0.0V/run049 n_frames=100
/cdc800/nacl/7615_139/0.0V/run050 n_frames=100
/cdc800/nacl/7615_139/0.0V/run051 n_frames=100
/cdc800/nacl/7615_139/0.0V/run052 n_frames=100
/cdc800/nacl/7615_139/0.0V/run053 n_frames=100
/cdc800/nacl/7615_139/0.0V/run054 n_frames=100
/cdc800/nacl/7615_139/0.0V/run055 n_frames=350
/cdc800/nacl/7615_139/0.0V/run056 n_frames=341
/cdc800/nacl/7615_139/0.0V/run057 n_frames=114
/cdc800/nacl/7615_139/0.0V/run058 n_frames=330
/cdc800/nacl/7615_139/0.0V/run059 n_frames=29
/cdc800/nacl/7615_139/0.0V/run060 n_frames=41
/cdc800/nacl/7615_139/0.0V/run061 n_frames=232
/cdc800/nacl/7615_139/0.0V/run062 n_frames=86
/cdc800/nacl/7615_139/0.0V/run063 n_frames=15
/cdc800/nacl/7615_139/0.0V/run064 n_frames=245
/cdc800/nacl/7615_139/0.0V/run065 n_frames=35
/cdc800/nacl/7615_139/0.0V/run066 n_frames=330
/cdc800/nacl/7615_139/0.0V/run067 n_frames=74
/cdc800/nacl/7615_139/0.0V/run068 n_frames=330
/cdc800/nacl/7615_139/0.0V/run069 n_frames=90
/cdc800/nacl/7615_139/0.0V/run070 n_frames=330
/cdc800/nacl/7615_139/0.0V/run071 n_frames=330
/cdc800/nacl/7615_139/0.0V/run072 n_frames=51
/cdc800/nacl/7615_139/0.0V/run073 n_frames=330
/cdc800/nacl/7615_139/0.0V/run074 n_frames=330
/cdc800/nacl/7615_139/0.0V/run075 n_frames=270
/cdc800/nacl/7615_139/0.0V/run076 n_frames=8
/cdc800/nacl/7615_139/0.0V/run077 n_frames=330
/cdc800/nacl/7615_139/0.0V/run078 n_frames=330
/cdc800/nacl/7615_139/0.0V/run079 n_frames=330
/cdc800/nacl/7615_139/0.0V/run080 n_frames=219
/cdc800/nacl/7615_139/0.0V/run081 n_frames=330
/cdc800/nacl/7615_139/0.0V/run082 n_frames=330
/cdc800/nacl/7615_139/0.0V/run083 n_frames=330
/cdc800/nacl/7615_139/0.0V/run084 n_frames=330
/cdc800/nacl/7615_139/0.0V/run085 n_frames=84
/cdc800/nacl/7615_139/0.0V/run086 n_frames=183
/cdc800/nacl/7615_139/0.0V/run087 n_frames=129
/cdc800/nacl/7615_139/0.0V/run088 n_frames=242
/cdc800/nacl/7615_139/0.0V/run089 n_frames=330
/cdc800/nacl/7615_139/0.0V/run090 n_frames=330

/cdc800/nacl/7615_139/1.0V/run000 n_frames=50
/cdc800/nacl/7615_139/1.0V/run001 n_frames=50
/cdc800/nacl/7615_139/1.0V/run002 n_frames=50
/cdc800/nacl/7615_139/1.0V/run003 n_frames=50
/cdc800/nacl/7615_139/1.0V/run004 n_frames=50
/cdc800/nacl/7615_139/1.0V/run005 n_frames=50
/cdc800/nacl/7615_139/1.0V/run006 n_frames=50
/cdc800/nacl/7615_139/1.0V/run007 n_frames=50
/cdc800/nacl/7615_139/1.0V/run008 n_frames=50
/cdc800/nacl/7615_139/1.0V/run009 n_frames=100
/cdc800/nacl/7615_139/1.0V/run010 n_frames=19
/cdc800/nacl/7615_139/1.0V/run011 n_frames=100
/cdc800/nacl/7615_139/1.0V/run012 n_frames=100
/cdc800/nacl/7615_139/1.0V/run013 n_frames=100
/cdc800/nacl/7615_139/1.0V/run014 n_frames=100
/cdc800/nacl/7615_139/1.0V/run015 n_frames=100
/cdc800/nacl/7615_139/1.0V/run016 n_frames=100
/cdc800/nacl/7615_139/1.0V/run017 n_frames=100
/cdc800/nacl/7615_139/1.0V/run018 n_frames=100
/cdc800/nacl/7615_139/1.0V/run019 n_frames=100
