/cdc1200/nacl/8800_160/0.0V	84
/cdc1200/nacl/8800_160/1.0V	83
/cdc1200/nacl/8800_80/0.0V	84
/cdc1200/nacl/8800_80/1.0V	89
/cdc1200/kcl/8800_160/0.0V	36
/cdc1200/kcl/8800_160/1.0V	35
/cdc1200/kcl/8800_80/0.0V	37
/cdc1200/kcl/8800_80/1.0V	34
/cdc800/nacl/7615_139/0.0V	90
/cdc800/nacl/7615_139/1.0V	83
/cdc800/nacl/7700_70/0.0V	91
/cdc800/nacl/7700_70/1.0V	88
/cdc800/kcl/7615_139/0.0V	0
/cdc800/kcl/7700_70/0.0V	0
